srno,address,categories,city,country,latitude,longitude,name,postalCode,province,cleaned_name,is_tourist_province,rest_per_km2_province,rest_per_1000people_province,api_call_made,schools,university,hospital,park,offices,mall,all_lat_long
80,2415 E State St,Fast Food Restaurant,Hermitage,US,41.233749,-80.464939,Arby's,16148,PA,arbys,0,0.004495914,0.0406806871,True,0,0,1,2,2,1,"[[ 41.23133397 -80.47127432]
 [ 41.23301382 -80.46734641]
 [ 41.23284963 -80.46739146]
 [ 41.23662617 -80.46385068]
 [ 41.22859524 -80.46369306]
 [ 41.23338319 -80.45895714]]"
81,2420 W Oak Ridge Rd,Fast Food,Orlando,US,28.472024,-81.411309,Arby's,32809,FL,arbys,1,0.0062928856,0.0410341642,True,2,0,0,1,3,0,"[[ 28.469653   -81.415283  ]
 [ 28.46970296 -81.41551141]
 [ 28.46952596 -81.41531822]
 [ 28.47171727 -81.41557043]
 [ 28.468463   -81.412622  ]
 [ 28.47129988 -81.41586021]]"
82,4615 Miami St,,South Bend,US,41.627634,-86.235686,Arby's,46614,IN,arbys,0,0.005410124,0.0750163108,True,1,0,0,1,1,0,"[[ 41.6223146  -86.2366978 ]
 [ 41.63174547 -86.23603798]
 [ 41.62750096 -86.23550982]]"
83,209 W Sample St,,South Bend,US,41.665737,-86.252351,Arby's,46601,IN,arbys,0,0.005410124,0.0750163108,True,0,0,0,5,5,1,"[[ 41.66320786 -86.25847232]
 [ 41.66933751 -86.25266433]
 [ 41.67021908 -86.25269651]
 [ 41.67012692 -86.25401616]
 [ 41.66997865 -86.25675201]
 [ 41.67213761 -86.24929234]
 [ 41.66518287 -86.2520896 ]
 [ 41.66549255 -86.25442274]
 [ 41.66587375 -86.25792875]
 [ 41.66910153 -86.24986561]
 [ 41.67024994 -86.25228882]]"
84,3333 W Okeechobee Rd,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Hialeah,US,25.85236,-80.319439,Arby's,33012,FL,arbys,1,0.0062928856,0.0410341642,True,1,0,0,0,2,0,"[[ 25.85116983 -80.3195888 ]
 [ 25.85194716 -80.32159081]
 [ 25.85487214 -80.31964308]]"
85,26530 Dixie Hwy,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Perrysburg,US,41.537644,-83.634513,Arby's,43551,OH,arbys,0,0.007757798,0.0702343191,True,0,0,0,0,5,3,"[[ 41.53978193 -83.63323318]
 [ 41.540415   -83.633189  ]
 [ 41.53984    -83.63737   ]
 [ 41.5357872  -83.6399241 ]
 [ 41.54245796 -83.63878907]
 [ 41.5418815  -83.63627439]
 [ 41.54206262 -83.63682389]
 [ 41.5419518  -83.63557723]]"
86,1405 Sw 13th St,Fast Food,Gainesville,US,29.637631,-82.338916,Arby's,32608,FL,arbys,1,0.0062928856,0.0410341642,True,3,2,17,9,3,0,"[[ 29.64109847 -82.3355907 ]
 [ 29.63684859 -82.34261671]
 [ 29.640528   -82.336054  ]
 [ 29.6397816  -82.3415118 ]
 [ 29.63946233 -82.33974429]
 [ 29.63946233 -82.33974429]
 [ 29.63891417 -82.34210653]
 [ 29.63973041 -82.34293461]
 [ 29.64025307 -82.33929443]
 [ 29.63864949 -82.33591923]
 [ 29.638838   -82.342238  ]
 [ 29.639886   -82.343386  ]
 [ 29.63901827 -82.34406315]
 [ 29.63794405 -82.34307767]
 [ 29.63976757 -82.34386182]
 [ 29.63744545 -82.34479523]
 [ 29.6374378  -82.3448314 ]
 [ 29.64228557 -82.34168419]
 [ 29.63945708 -82.33978824]
 [ 29.63713944 -82.34429801]
 [ 29.639946   -82.343473  ]
 [ 29.64002135 -82.342753  ]
 [ 29.6358495  -82.33759399]
 [ 29.64112249 -82.34201467]
 [ 29.63713122 -82.3422718 ]
 [ 29.64054419 -82.34164953]
 [ 29.63718719 -82.33587684]
 [ 29.639428   -82.343979  ]
 [ 29.64109968 -82.34171068]
 [ 29.63668442 -82.33559418]
 [ 29.63882252 -82.34286043]
 [ 29.63991995 -82.33931044]
 [ 29.6410774  -82.33851034]
 [ 29.639773   -82.34343809]]"
87,5540 W Colonial Dr,,Orlando,US,28.551955,-81.456148,Arby's,32808,FL,arbys,1,0.0062928856,0.0410341642,True,1,0,0,0,4,0,"[[ 28.55389329 -81.45882605]
 [ 28.55086565 -81.45719027]
 [ 28.55403709 -81.45536041]
 [ 28.55054156 -81.45106514]
 [ 28.554534   -81.454315  ]]"
88,5100 N 9th Ave,Fast Food Restaurant,Pensacola,US,30.473631,-87.211982,Arby's,32504,FL,arbys,1,0.0062928856,0.0410341642,True,0,0,25,3,19,30,"[[ 30.47575179 -87.21225197]
 [ 30.47591229 -87.21627851]
 [ 30.475538   -87.2129    ]
 [ 30.47703245 -87.2139993 ]
 [ 30.47665283 -87.2121693 ]
 [ 30.475606   -87.213532  ]
 [ 30.47539021 -87.21248875]
 [ 30.47337151 -87.21134186]
 [ 30.47509955 -87.21284419]
 [ 30.47535299 -87.212855  ]
 [ 30.47880114 -87.21202824]
 [ 30.47705297 -87.2122426 ]
 [ 30.474997   -87.21209   ]
 [ 30.4748736  -87.21252431]
 [ 30.47507178 -87.21095835]
 [ 30.47765634 -87.21258753]
 [ 30.475422   -87.21214   ]
 [ 30.47540474 -87.21276855]
 [ 30.475738   -87.211675  ]
 [ 30.47623682 -87.21233464]
 [ 30.475936   -87.214086  ]
 [ 30.47647289 -87.21207203]
 [ 30.476728   -87.2115152 ]
 [ 30.476639   -87.212737  ]
 [ 30.4770478  -87.21157112]
 [ 30.47572061 -87.20819104]
 [ 30.47555241 -87.21324405]
 [ 30.47807344 -87.21151276]
 [ 30.4723899  -87.2081081 ]
 [ 30.47493786 -87.20764145]
 [ 30.47608566 -87.21346283]
 [ 30.4724018  -87.20802158]
 [ 30.4723458  -87.2080332 ]
 [ 30.4748736  -87.21252431]
 [ 30.475041   -87.213516  ]
 [ 30.47539139 -87.21303558]
 [ 30.47553714 -87.21325864]
 [ 30.477042   -87.211363  ]
 [ 30.47677935 -87.21142036]
 [ 30.47698593 -87.21141815]
 [ 30.47706795 -87.21139526]
 [ 30.46958705 -87.21333158]
 [ 30.476253   -87.215009  ]
 [ 30.47691553 -87.21517952]
 [ 30.477015   -87.207704  ]
 [ 30.47136755 -87.21015589]
 [ 30.47159432 -87.21020453]
 [ 30.47572061 -87.20819104]
 [ 30.47511382 -87.20724142]
 [ 30.47647    -87.208007  ]
 [ 30.47493786 -87.20764145]
 [ 30.47381857 -87.21250972]
 [ 30.47482404 -87.20746226]
 [ 30.47419647 -87.2151731 ]
 [ 30.474572   -87.207423  ]
 [ 30.47507178 -87.21095835]
 [ 30.47442    -87.21028   ]
 [ 30.47647343 -87.20760808]
 [ 30.47452109 -87.20761226]
 [ 30.47434594 -87.20799208]
 [ 30.47543873 -87.20889139]
 [ 30.47548573 -87.20810349]
 [ 30.47512266 -87.20728397]
 [ 30.47551    -87.208136  ]
 [ 30.474705   -87.207394  ]
 [ 30.47512266 -87.20728397]
 [ 30.474799   -87.20757822]
 [ 30.474924   -87.207309  ]
 [ 30.47507098 -87.20749067]
 [ 30.47360274 -87.21133411]
 [ 30.47419807 -87.20908107]
 [ 30.47575507 -87.20786221]
 [ 30.47575179 -87.21225197]
 [ 30.4742353  -87.2065263 ]
 [ 30.47593875 -87.20785792]
 [ 30.47283551 -87.20894596]
 [ 30.47522045 -87.2076836 ]]"
89,2209 Hwy 71,"American Restaurant, Sandwich Place, and Fast Food Restaurant",Marianna,US,30.725525,-85.186643,Arby's,32448,FL,arbys,1,0.0062928856,0.0410341642,True,0,0,0,0,0,0,
90,1600 Main Street,Fast Food Restaurant,Chipley,US,30.754625,-85.550489,Arby's,32428,FL,arbys,1,0.0062928856,0.0410341642,True,0,0,0,1,0,0,[[ 30.7510818  -85.55096419]]
91,9001 W Highway 98,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Pensacola,US,30.402695,-87.335295,Arby's,32506,FL,arbys,1,0.0062928856,0.0410341642,True,0,0,0,1,1,0,"[[ 30.40551016 -87.33760837]
 [ 30.40329588 -87.33616299]]"
92,1400 Hwy 98 W,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Mary Esther,US,30.412031,-86.716582,Arby's,32569,FL,arbys,1,0.0062928856,0.0410341642,True,0,0,0,2,0,0,"[[ 30.41234585 -86.71692111]
 [ 30.41269681 -86.71698008]]"
93,1438 N Woodland Blvd,"Fast Food Restaurant, American Restaurant, and Sandwich Place",DeLand,US,29.053015,-81.304651,Arby's,32720,FL,arbys,1,0.0062928856,0.0410341642,True,0,1,2,0,4,0,"[[ 29.05460533 -81.30424716]
 [ 29.05782078 -81.30493819]
 [ 29.05814748 -81.30376339]
 [ 29.0542052  -81.3061551 ]
 [ 29.05419784 -81.30618006]
 [ 29.0572868  -81.302211  ]
 [ 29.05109713 -81.30723774]]"
94,1420 Bellefontaine Avenue,,Lima,US,40.730076,-84.078552,Arby's,45804,OH,arbys,0,0.007757798,0.0702343191,True,2,0,0,2,0,0,"[[ 40.73048895 -84.07537155]
 [ 40.735095   -84.0804    ]
 [ 40.72931324 -84.08428521]
 [ 40.736193   -84.080669  ]]"
95,3319 Cobb Pkwy Nw,Fast Food Restaurants,Acworth,US,34.0344,-84.68075,Arby's,30101,GA,arbys,1,0.0042696312,0.060459291,True,0,0,2,3,1,1,"[[ 34.03344036 -84.68264495]
 [ 34.03269671 -84.67497594]
 [ 34.03388376 -84.68218567]
 [ 34.0362009  -84.67689   ]
 [ 34.03585837 -84.6859588 ]
 [ 34.03769943 -84.68385527]
 [ 34.03537872 -84.68465176]]"
96,2600 S Orange Ave,"Fast Food Restaurant, American Restaurant, and Sandwich Place South Orange",Orlando,US,28.513602,-81.376746,Arby's,32806,FL,arbys,1,0.0062928856,0.0410341642,True,2,1,1,3,9,0,"[[ 28.5139856  -81.3780131 ]
 [ 28.51767423 -81.37698429]
 [ 28.51518769 -81.37770653]
 [ 28.51554522 -81.37613291]
 [ 28.51649232 -81.3752486 ]
 [ 28.5156946  -81.37943511]
 [ 28.5116513  -81.3762365 ]
 [ 28.510941   -81.3742183 ]
 [ 28.51121554 -81.37254053]
 [ 28.51265526 -81.37689972]
 [ 28.51109043 -81.37408827]
 [ 28.5109475  -81.3740838 ]
 [ 28.51817611 -81.37435913]
 [ 28.511394   -81.379448  ]
 [ 28.51524666 -81.37931288]
 [ 28.50909873 -81.37873305]]"
97,2155 S Sterling St,,Morganton,US,35.72485,-81.65914,Arby's,28655,NC,arbys,0,0.0044552097,0.0540274008,True,0,0,4,0,0,0,"[[ 35.72623746 -81.65485725]
 [ 35.72660729 -81.65366973]
 [ 35.72301    -81.65333   ]
 [ 35.72621787 -81.65408112]]"
98,5480 Peachtree Pkwy,Fast Food Restaurants,Peachtree Corners,US,33.970595,-84.220329,Arby's,30092,GA,arbys,1,0.0042696312,0.060459291,True,6,0,1,5,6,0,"[[ 33.97089638 -84.21630844]
 [ 33.97045776 -84.21698265]
 [ 33.97139368 -84.21799138]
 [ 33.97109061 -84.2160717 ]
 [ 33.97111304 -84.21676807]
 [ 33.97095108 -84.21598556]
 [ 33.968016   -84.218334  ]
 [ 33.96668    -84.21827   ]
 [ 33.970867   -84.219597  ]
 [ 33.970916   -84.21962   ]
 [ 33.96517487 -84.21982351]
 [ 33.97145934 -84.22243779]
 [ 33.96997608 -84.2255214 ]
 [ 33.973261   -84.220834  ]
 [ 33.96789193 -84.22013462]
 [ 33.96647037 -84.22405366]
 [ 33.96652293 -84.22418745]
 [ 33.97235    -84.22326   ]]"
99,801 Lee Rd,Fast Food,Orlando,US,28.608766,-81.391765,Arby's,32810,FL,arbys,1,0.0062928856,0.0410341642,True,2,0,3,4,5,0,"[[ 28.61099482 -81.38846219]
 [ 28.60818594 -81.39458556]
 [ 28.60659875 -81.39313601]
 [ 28.60659078 -81.39310406]
 [ 28.60670613 -81.39315237]
 [ 28.6053005  -81.39322215]
 [ 28.6065139  -81.3885833 ]
 [ 28.6081135  -81.3940246 ]
 [ 28.60637963 -81.3883695 ]
 [ 28.60691769 -81.39436022]
 [ 28.60724    -81.39331   ]
 [ 28.606056   -81.392534  ]
 [ 28.6102299  -81.38746764]
 [ 28.61029091 -81.387779  ]]"
100,9361 Atlantic Blvd,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Jacksonville,US,30.318594,-81.556314,Arby's,32211,FL,arbys,1,0.0062928856,0.0410341642,True,2,0,0,6,1,5,"[[ 30.31988271 -81.56009512]
 [ 30.31704389 -81.55419412]
 [ 30.3203777  -81.5568631 ]
 [ 30.3180507  -81.555288  ]
 [ 30.31818199 -81.55069733]
 [ 30.31871838 -81.55036448]
 [ 30.31725405 -81.55371601]
 [ 30.31686861 -81.55353764]
 [ 30.32104556 -81.55404275]
 [ 30.32293751 -81.55585319]
 [ 30.320702   -81.55227512]
 [ 30.32345129 -81.55416595]
 [ 30.32045408 -81.55663133]
 [ 30.31916866 -81.55396776]]"
101,1238 N Ferdon Blvd Ste A,Fast Food Restaurants,Crestview,US,30.7873,-86.55969,Arby's,32536,FL,arbys,1,0.0062928856,0.0410341642,True,2,0,0,0,1,0,"[[ 30.78974123 -86.56005687]
 [ 30.789233   -86.559951  ]
 [ 30.78995842 -86.55698776]]"
102,26530 Baker Rd,,Perrysburg,US,41.537487,-83.46655,Arby's,43551,OH,arbys,0,0.007757798,0.0702343191,True,0,0,0,0,0,0,
103,3944 Brambleton Ave,,Roanoke,US,37.23162,-80.00751,Arby's,24018,VA,arbys,1,0.0048983662,0.0588187988,True,3,0,0,1,7,1,"[[ 37.232856   -80.008419  ]
 [ 37.22872    -80.01244   ]
 [ 37.236064   -80.005574  ]
 [ 37.229836   -80.00773   ]
 [ 37.23304194 -80.01119712]
 [ 37.231368   -80.009615  ]
 [ 37.23303    -80.004938  ]
 [ 37.22914533 -80.00806207]
 [ 37.23488345 -80.01067112]
 [ 37.2341332  -80.01160428]
 [ 37.23343921 -80.01141454]
 [ 37.23091507 -80.0131073 ]]"
104,1299 E Foothill Blvd,,Upland,US,34.107698,-117.633928,Arby's,91786,CA,arbys,1,0.003313786,0.0337992891,True,2,0,0,2,7,1,"[[  34.10892145 -117.63480911]
 [  34.10741922 -117.63787973]
 [  34.104316   -117.63493249]
 [  34.10351238 -117.63439959]
 [  34.10659362 -117.637659  ]
 [  34.108252   -117.632592  ]
 [  34.108256   -117.63262   ]
 [  34.107999   -117.636396  ]
 [  34.10669894 -117.63743649]
 [  34.10645485 -117.637445  ]
 [  34.10266841 -117.63469183]
 [  34.10789682 -117.62973309]]"
105,665 W Crossville Rd,,Roswell,US,34.0588,-84.3809,Arby's,30075,GA,arbys,1,0.0042696312,0.060459291,True,7,0,1,0,2,0,"[[ 34.06205654 -84.38221585]
 [ 34.05559616 -84.38296516]
 [ 34.05706407 -84.38607103]
 [ 34.06216783 -84.37931605]
 [ 34.055551   -84.382655  ]
 [ 34.06306606 -84.38094304]
 [ 34.05734194 -84.38660892]
 [ 34.05953708 -84.38018471]
 [ 34.0587597  -84.3797721 ]
 [ 34.0586432  -84.3794373 ]]"
106,116 Bridgewater Ln,,Mooresville,US,35.55726,-80.8611,Arby's,28117,NC,arbys,0,0.0044552097,0.0540274008,True,0,1,1,0,0,0,"[[ 35.55303687 -80.85959574]
 [ 35.55750638 -80.86206947]]"
107,540 N Main St,,Columbia City,US,41.167838,-85.484861,Arby's,46725,IN,arbys,0,0.005410124,0.0750163108,True,1,1,2,1,2,0,"[[ 41.16249494 -85.4845316 ]
 [ 41.17009055 -85.48749586]
 [ 41.16601348 -85.49078737]
 [ 41.17241933 -85.48272982]
 [ 41.1692547  -85.48527645]
 [ 41.165864   -85.4894933 ]
 [ 41.16624763 -85.48971013]]"
108,1012 Mineral Wells Ave,,Paris,US,36.28887,-88.31477,Arby's,38242,TN,arbys,0,0.004232289,0.0667650417,True,0,0,0,0,0,0,
109,129 Luyben Hills Rd,,Kingston Springs,US,36.084373,-87.099827,Arby's,37082,TN,arbys,0,0.004232289,0.0667650417,True,1,0,1,0,1,0,"[[ 36.08510791 -87.09875026]
 [ 36.081601   -87.095549  ]
 [ 36.0864897  -87.09996408]]"
110,4025 E Colonial Dr,Fast Food,Orlando,US,28.553812,-81.334483,Arby's,32803,FL,arbys,1,0.0062928856,0.0410341642,True,1,0,0,2,5,1,"[[ 28.553379   -81.331194  ]
 [ 28.55420745 -81.33518015]
 [ 28.55755443 -81.33288557]
 [ 28.55645822 -81.33719609]
 [ 28.553414   -81.337025  ]
 [ 28.558321   -81.333499  ]
 [ 28.55398707 -81.32913578]
 [ 28.55524464 -81.32913578]
 [ 28.55335411 -81.33485171]]"
111,5197 Shore Dr,Fast Food Restaurant and Sandwich Place Bayside,Virginia Beach,US,36.906025,-76.151578,Arby's,23455,VA,arbys,1,0.0048983662,0.0588187988,True,0,0,0,2,0,0,"[[ 36.90694823 -76.14553008]
 [ 36.91092    -76.151961  ]]"
112,160 W Main St,,Xenia,US,39.684956,-83.932225,Arby's,45385,OH,arbys,0,0.007757798,0.0702343191,True,2,0,0,1,11,0,"[[ 39.68836758 -83.93065601]
 [ 39.6820617  -83.93741937]
 [ 39.68856865 -83.92978727]
 [ 39.68513526 -83.92584518]
 [ 39.688982   -83.930464  ]
 [ 39.684461   -83.932078  ]
 [ 39.68429184 -83.93212891]
 [ 39.68594066 -83.92817903]
 [ 39.68509    -83.92808   ]
 [ 39.685218   -83.928652  ]
 [ 39.68519891 -83.92870132]
 [ 39.684889   -83.926691  ]
 [ 39.68549046 -83.92775498]
 [ 39.686218   -83.926739  ]]"
113,116 N Point Dr,,Mount Orab,US,39.043613,-83.922183,Arby's,45154,OH,arbys,0,0.007757798,0.0702343191,True,0,0,0,0,0,0,
114,State Rd 229 & State Rd 46 E,,Batesville,US,39.307,-85.21674,Arby's,47006,IN,arbys,0,0.005410124,0.0750163108,True,0,0,1,0,1,0,"[[ 39.30519925 -85.22285441]
 [ 39.302585   -85.219408  ]]"
115,2908 Wheeling Ave,,Muncie,US,40.217202,-85.40112,Arby's,47303,IN,arbys,0,0.005410124,0.0750163108,True,0,0,0,0,3,1,"[[ 40.21765122 -85.39820066]
 [ 40.21911476 -85.39798831]
 [ 40.219159   -85.407744  ]
 [ 40.21806725 -85.40565999]]"
116,10267 Washington Hwy,,Glen Allen,US,37.68716,-77.46319,Arby's,23059,VA,arbys,1,0.0048983662,0.0588187988,True,0,0,0,0,0,0,
117,5509 Godfrey Rd,,Godfrey,US,38.94631,-90.19022,Arby's,62035,IL,arbys,0,0.0039709861,0.0448156671,True,1,0,0,0,1,1,"[[ 38.94816823 -90.19194071]
 [ 38.95075581 -90.19531812]
 [ 38.9488697  -90.19016975]]"
118,6100 Lloyd Expressway,,Evansville,US,37.977295,-87.476941,Arby's,47715,IN,arbys,0,0.005410124,0.0750163108,True,0,0,1,0,3,0,"[[ 37.97669947 -87.47353112]
 [ 37.9771524  -87.4754764 ]
 [ 37.977892   -87.474068  ]
 [ 37.97782096 -87.48163081]]"
119,3402 N University St,,Peoria,US,40.72892,-89.61232,Arby's,61604,IL,arbys,0,0.0039709861,0.0448156671,True,2,2,1,0,2,0,"[[ 40.72789139 -89.60722703]
 [ 40.73081173 -89.61007118]
 [ 40.72515106 -89.61297607]
 [ 40.73156478 -89.61474612]
 [ 40.72487492 -89.61190989]
 [ 40.7304314  -89.6137364 ]
 [ 40.72553394 -89.61683006]]"
120,1476 Wagner Ave,,Greenville,US,40.125549,-84.620838,Arby's,45331,OH,arbys,0,0.007757798,0.0702343191,True,0,0,0,2,3,0,"[[ 40.12908946 -84.62484352]
 [ 40.12927602 -84.62504285]
 [ 40.12577286 -84.6181631 ]
 [ 40.1216368  -84.6224836 ]
 [ 40.12751167 -84.62016884]]"
121,1135 S State Road 7,Fast Food Restaurant,Hollywood,US,26.000172,-80.207253,Arby's,33023,FL,arbys,1,0.0062928856,0.0410341642,True,2,0,0,1,1,0,"[[ 26.00322247 -80.21118701]
 [ 25.995319   -80.210289  ]
 [ 26.00266096 -80.20566813]
 [ 26.00295054 -80.21059946]]"
122,1720 W Thompson Rd,,Indianapolis,US,39.69348,-86.19131,Arby's,46217,IN,arbys,0,0.005410124,0.0750163108,True,1,0,0,0,1,0,"[[ 39.69239872 -86.18700355]
 [ 39.69054478 -86.19139194]]"
123,502 N 7th Ave,,Scranton,US,41.4145,-75.67049,Arby's,18503,PA,arbys,0,0.004495914,0.0406806871,True,0,0,1,1,7,1,"[[ 41.41480391 -75.67624957]
 [ 41.409634   -75.670377  ]
 [ 41.41329739 -75.67200028]
 [ 41.411957   -75.6685043 ]
 [ 41.413351   -75.675017  ]
 [ 41.40926471 -75.66896931]
 [ 41.410397   -75.664993  ]
 [ 41.4127938  -75.6755917 ]
 [ 41.4106     -75.6675    ]
 [ 41.4106     -75.6675    ]]"
124,605 Sonora Rd,Fast Food Restaurant,Zanesville,US,39.968321,-81.903238,Arby's,43701,OH,arbys,0,0.007757798,0.0702343191,True,0,0,0,1,0,0,[[ 39.96855185 -81.90414806]]
125,5426 James Madison Pkwy,,King George,US,38.33889,-77.078805,Arby's,22485,VA,arbys,1,0.0048983662,0.0588187988,True,0,0,0,0,0,0,
126,112 E Mills Ave,,El Paso,US,31.759178,-106.48844,Arby's,79901,TX,arbys,1,0.0016317192,0.0384644262,True,1,1,0,22,30,0,"[[  31.76300153 -106.4915514 ]
 [  31.75849514 -106.49299979]
 [  31.75849514 -106.49299979]
 [  31.75961264 -106.48748249]
 [  31.7599327  -106.49060945]
 [  31.75980588 -106.48722115]
 [  31.75886726 -106.48509216]
 [  31.7587198  -106.4869314 ]
 [  31.75891304 -106.48503113]
 [  31.7601853  -106.4915667 ]
 [  31.7560128  -106.49165644]
 [  31.755813   -106.491624  ]
 [  31.7598039  -106.48719238]
 [  31.75790293 -106.48951644]
 [  31.75759553 -106.48842423]
 [  31.76023315 -106.48932412]
 [  31.76050017 -106.48824511]
 [  31.75933741 -106.48512146]
 [  31.75797609 -106.49107254]
 [  31.75639334 -106.49239854]
 [  31.75756231 -106.48428734]
 [  31.76199088 -106.4874455 ]
 [  31.76069274 -106.48549537]
 [  31.76039681 -106.48655385]
 [  31.76005979 -106.48727292]
 [  31.75931    -106.48885   ]
 [  31.75922585 -106.48933411]
 [  31.75992015 -106.48800925]
 [  31.75842136 -106.48780791]
 [  31.75852707 -106.48760319]
 [  31.76011741 -106.48795724]
 [  31.76078455 -106.48348775]
 [  31.760189   -106.487336  ]
 [  31.76112366 -106.48439789]
 [  31.75660702 -106.48913102]
 [  31.76018257 -106.48659987]
 [  31.75773    -106.490037  ]
 [  31.76285557 -106.48750663]
 [  31.7585418  -106.49090971]
 [  31.76059556 -106.48544669]
 [  31.76092018 -106.48718002]
 [  31.76256866 -106.48814732]
 [  31.7625247  -106.4882135 ]
 [  31.76139193 -106.48550688]
 [  31.759283   -106.481999  ]
 [  31.75885146 -106.48443691]
 [  31.76097642 -106.48468494]
 [  31.76083057 -106.48436213]
 [  31.75853854 -106.48398246]
 [  31.76322    -106.487956  ]
 [  31.761091   -106.484206  ]
 [  31.76258421 -106.49113295]
 [  31.76163321 -106.48365498]
 [  31.7621133  -106.4931148 ]]"
127,2310 N Federal Hwy,Fast Food,Hollywood,US,26.032035,-80.14358,Arby's,33020,FL,arbys,1,0.0062928856,0.0410341642,True,1,0,1,0,1,0,"[[ 26.029243   -80.140984  ]
 [ 26.03302069 -80.14192037]
 [ 26.0353508  -80.13963318]]"
128,2 Lynn Ave,,Oxford,US,39.510229,-84.751315,Arby's,45056,OH,arbys,0,0.007757798,0.0702343191,True,0,3,2,2,2,0,"[[ 39.51246082 -84.7512319 ]
 [ 39.51261127 -84.75127269]
 [ 39.50549065 -84.75219064]
 [ 39.50757884 -84.75116665]
 [ 39.51245187 -84.74606562]
 [ 39.51052989 -84.75168067]
 [ 39.50719316 -84.75376641]
 [ 39.511086   -84.749958  ]
 [ 39.511355   -84.745609  ]]"
129,56 School St,,Ellijay,US,34.68424,-84.4751,Arby's,30540,GA,arbys,1,0.0042696312,0.060459291,True,0,0,1,0,1,0,"[[ 34.6859683  -84.47159317]
 [ 34.68506445 -84.48105217]]"
130,1247 N Glenwood Ave,Fast Food Restaurants,Dalton,US,34.79319,-84.9626,Arby's,30721,GA,arbys,1,0.0042696312,0.060459291,True,0,0,0,1,1,0,"[[ 34.791023 -84.961536]
 [ 34.791426 -84.961789]]"
131,1305 Tuskawilla Rd,Fast Food Restaurant,Winter Springs,US,28.650648,-81.269726,Arby's,32708,FL,arbys,1,0.0062928856,0.0410341642,True,0,0,3,1,1,0,"[[ 28.65145863 -81.27034758]
 [ 28.6487686  -81.2673713 ]
 [ 28.653222   -81.272257  ]
 [ 28.6464559  -81.2671088 ]
 [ 28.649328   -81.270187  ]]"
132,15 Progress Cir,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Blue Ridge,US,34.87264,-84.32539,Arby's,30513,GA,arbys,1,0.0042696312,0.060459291,True,0,0,0,0,0,0,
133,40 Catherwood Road,,Ithaca,US,42.483505,-76.491362,Arby's,14850,NY,arbys,1,0.003998132,0.0249715884,True,1,0,1,0,3,6,"[[ 42.48459637 -76.48754908]
 [ 42.48685694 -76.48757788]
 [ 42.48275445 -76.49054345]
 [ 42.48460608 -76.4873182 ]
 [ 42.48796493 -76.48777066]
 [ 42.483911   -76.492279  ]
 [ 42.48323188 -76.49044745]
 [ 42.48330038 -76.49102063]
 [ 42.4817612  -76.48712249]
 [ 42.48275445 -76.49054345]
 [ 42.48261001 -76.49059427]]"
134,2219 Mentor Avenue,,Painesville,US,41.684828,-81.292501,Arby's,44077,OH,arbys,0,0.007757798,0.0702343191,True,0,0,1,0,1,0,"[[ 41.68090246 -81.29439402]
 [ 41.68738886 -81.29255769]]"
135,1605 S Us Hwy 1,Fast Food Restaurant,Vero Beach,US,27.631362,-80.389501,Arby's,32960,FL,arbys,1,0.0062928856,0.0410341642,True,0,0,0,1,3,0,"[[ 27.63218289 -80.3893808 ]
 [ 27.63094355 -80.39152247]
 [ 27.633115   -80.391191  ]
 [ 27.632064   -80.392959  ]]"
136,1156 Malabar Rd SE,Fast Food Restaurant,Palm Bay,US,27.998112,-80.635011,Arby's,32907,FL,arbys,1,0.0062928856,0.0410341642,True,1,0,2,0,1,0,"[[ 27.99941865 -80.63766412]
 [ 27.99922509 -80.6325046 ]
 [ 27.99563    -80.630662  ]
 [ 28.00036842 -80.63421183]]"
137,2303 Elmira St,Fast Food,Sayre,US,41.981524,-76.543623,Arby's,18840,PA,arbys,0,0.004495914,0.0406806871,True,0,0,0,0,2,0,"[[ 41.980788   -76.543075  ]
 [ 41.98648812 -76.54354426]]"
138,3165 Wright St,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Marquette,US,46.550951,-87.455973,Arby's,49855,MI,arbys,0,0.003462287,0.0507207194,True,0,0,0,1,1,2,"[[ 46.54593752 -87.45761974]
 [ 46.54900281 -87.45024868]
 [ 46.55119733 -87.45232331]
 [ 46.55106001 -87.45193354]]"
